,date,well,prot,osm,A_after,A_before,D_after,D_before,area,directA_after,directA_before,A_corr_before,A_corr_after,D/A_before,D/A_after,d_directA
30449,5/31/2021,H5,S1,,17973.189,18689.041,5277.095,5363.554,125.06,7590.703,7911.189,14343.23147,13734.09508,0.373943209,0.384233178,-320.486
30450,5/31/2021,H5,S1,,27470.018,28089.066,7367.321,7494.466,689.52,10857.434,11035.495,22020.25497,21502.42541,0.340344197,0.342627441,-178.061
30451,5/31/2021,H5,S1,,9988.154,10362.446,3680.231,3768,109.85,4436.646,4597.477,7491.88537,7194.66883,0.502944161,0.511521946,-160.831
30452,5/31/2021,H5,S1,,29546.977,30100.797,7884.067,7967.359,300.82,14334.871,14584.921,23106.96174,22644.796,0.344803401,0.348162421,-250.05
30453,5/31/2021,H5,S1,,36088.145,38606.414,6808.257,6937.957,118.3,13026.771,13995.343,32270.18162,30004.6823,0.214995908,0.226906485,-968.572
30454,5/31/2021,H5,S1,,32250.496,32828.457,6150.596,6202.248,184.21,11655.725,11859.752,27287.91268,26776.09237,0.227289206,0.229704765,-204.027
30455,5/31/2021,H5,S1,,13423.701,13914.407,8955.521,9092.489,310.96,5128.516,5337.038,8081.35061,7702.85683,1.125119975,1.162623322,-208.522
30456,5/31/2021,H5,S1,,27432.754,28516.137,7940.74,7933.575,123.37,10294.726,10781.534,22262.85079,21268.16386,0.356359348,0.373362743,-486.808
30457,5/31/2021,H5,S1,,18904.1,19465.957,5272.043,5365.043,118.3,7870.143,8109.6,15081.66021,14614.59004,0.355732918,0.360738343,-239.457
30458,5/31/2021,H5,S1,,11503.221,12270.774,3311.765,3481.657,344.76,6645.579,7057.907,9084.49346,8485.32554,0.383252739,0.390293217,-412.328
30460,5/31/2021,H5,S1,,10719.298,11061.038,3820.817,3906.26,221.39,4648.076,4812.893,8076.27053,7811.13055,0.483671267,0.489150319,-164.817
30462,5/31/2021,H5,S1,,14082.542,14462,4626.935,4705.71,180.83,5669.766,5880.093,10850.75603,10553.01091,0.433675772,0.438446908,-210.327
30463,5/31/2021,H5,S1,,22892.531,23549.924,5875.651,5897.788,111.54,10067.561,10319.454,18463.4001,17865.59938,0.319431306,0.32888071,-251.893
30464,5/31/2021,H5,S1,,15623.166,15478.527,3466.328,3238.971,407.29,7268.859,7209.349,12392.09606,12404.92895,0.261373942,0.279431508,59.51
30466,5/31/2021,H5,S1,,22919.926,23339.354,7138.782,7202.131,387.01,10882.896,11151.878,17403.36775,17068.6213,0.413835477,0.418240107,-268.982
30467,5/31/2021,H5,S1,,23536.287,23737.943,4754.196,4774.113,447.85,10400.2,10484.939,19215.5247,19040.52512,0.248450827,0.249688282,-84.739
30468,5/31/2021,H5,S1,,17001.191,17306.275,4041.794,4103.829,344.76,7221,7380.02,13729.04183,13487.05018,0.298915908,0.299679615,-159.02
30469,5/31/2021,H5,S1,,19246.217,19783.133,5936.557,5989.84,179.14,8155.953,8425.943,15007.58863,14550.21072,0.399120748,0.408004881,-269.99
30470,5/31/2021,H5,S1,,34684.438,35800.973,7691.8,7810.418,185.9,13306.791,13705.981,29057.31507,28079.49371,0.26879352,0.27392944,-399.19
30471,5/31/2021,H5,S1,,18602.764,19106.617,5528.927,5597.708,207.87,7715.179,7930.943,14632.95259,14206.54868,0.382541252,0.389181576,-215.764
30472,5/31/2021,H5,S1,,16360.26,16672.039,5093.344,5140.481,221.39,7122.29,7313.847,12557.95314,12307.55258,0.409340674,0.413838898,-191.557
30473,5/31/2021,H5,S1,,24181.217,24348.111,6870.448,6817.413,241.67,11241.091,11351.902,18578.02073,18404.07227,0.366961212,0.373311292,-110.811
30474,5/31/2021,H5,S1,,17606.309,19125.76,5346.47,5490.837,197.73,8126.727,8785.795,14546.31534,13228.60177,0.377472705,0.404159872,-659.068
30477,5/31/2021,H5,S1,,19325.41,19627.574,4843.487,4861.036,326.17,7746.808,7898.793,15550.45425,15286.46837,0.312597685,0.316848005,-151.985
30478,5/31/2021,H5,S1,,16293.474,16482.168,5915.804,5926.555,414.05,6668.098,6742.465,12060.0255,11891.15926,0.491421432,0.497495986,-74.367
30479,5/31/2021,H5,S1,,13378.704,13412.259,3854.25,3831.417,182.52,6064.343,6149.129,10213.27348,10183.72633,0.375140939,0.378471482,-84.786
30480,5/31/2021,H5,S1,,9114.983,9397.269,3327.781,3383.032,207.87,4470.309,4597.423,6730.75167,6501.90036,0.502623209,0.511816671,-127.114
30481,5/31/2021,H5,S1,,8650.671,8932.595,4323.308,4379.552,241.67,4185.014,4298.392,5794.73796,5564.1651,0.755780853,0.776991323,-113.378
30482,5/31/2021,H5,S1,,16010.263,16218.44,3697.105,3724.842,256.88,6596.401,6683.165,12974.47239,12797.48116,0.287090056,0.288893178,-86.764
30484,5/31/2021,H5,S1,,17507.924,18090.982,4198.813,4310.949,199.42,7240.975,7480.22,14384.93723,13906.76786,0.299684936,0.301925871,-239.245
30485,5/31/2021,H5,S1,,34555.809,34804.398,7896.75,7944.849,603.33,13704.403,13819.378,27967.94621,27766.69493,0.284069804,0.284396469,-114.975
30486,5/31/2021,H5,S1,,25048.191,25177.072,5281.71,5284.218,566.15,10057.472,10177.818,20442.65104,20337.96502,0.25848986,0.259697074,-120.346
30487,5/31/2021,H5,S1,,17971.502,18457.674,5012.269,5075.514,295.75,7378.137,7572.914,14328.79792,13913.1534,0.354217711,0.360253988,-194.777
30488,5/31/2021,H5,S1,,17040.143,17460.277,5468.113,5531.724,495.17,8181.884,8396.727,12933.08515,12587.48515,0.427718826,0.434408695,-214.843
30489,5/31/2021,H5,S1,,19518.633,19916.438,5573.747,5599.069,147.03,8333.771,8544.54,15325.46883,14981.1306,0.36534406,0.372051159,-210.769
30491,5/31/2021,H5,S1,,21960.93,22438.854,7768.327,7827.442,263.64,8349.647,8556.507,16664.57341,16257.28376,0.469705513,0.477836711,-206.86
30492,5/31/2021,H5,S1,,9891.18,9941.898,3777.753,3800.506,150.41,4356.326,4410.921,7089.55483,7061.26897,0.536071177,0.534996332,-54.595
30494,5/31/2021,H5,S1,,18239.908,19089.801,5942.584,5990.754,109.85,7286.108,7673.4,14456.75538,13705.97796,0.414391324,0.433576066,-387.292
30495,5/31/2021,H5,S1,,32884.246,33265.5,8152.46,8131.286,212.94,14283.27,14456.794,26209.12756,25849.6209,0.310246344,0.315380254,-173.524
30496,5/31/2021,H5,S1,,12975.312,13309.604,4802.632,4861.814,726.7,5217.214,5353.784,9715.62362,9438.64638,0.500411933,0.508826351,-136.57
30497,5/31/2021,H5,S1,,18097.01,18443.119,6254.247,6312.691,513.76,6391.888,6535.826,13855.58583,13567.80037,0.455606214,0.460962487,-143.938
30498,5/31/2021,H5,S1,,23199.836,23688.664,6047.987,6118.454,256.88,9313.118,9526.987,18635.75585,18224.91047,0.328317995,0.331852769,-213.869
30499,5/31/2021,H5,S1,,10833.209,11286.074,3590.567,3674.925,113.23,4864,5042.97,8380.19945,8006.04849,0.438524766,0.448481795,-178.97
30501,5/31/2021,H5,S1,,27364.955,27486.641,7871.143,7858.485,498.55,9537.719,9658.597,21486.51052,21381.0826,0.365740402,0.368135849,-120.878
30502,5/31/2021,H5,S1,,15620.038,15891.273,4878.179,4944.783,179.14,6848.868,6978.557,11944.61218,11733.31821,0.413976019,0.415754428,-129.689
30503,5/31/2021,H5,S1,,8485.45,8814.62,2960.71,3015.67,169,4054.75,4215.26,6415.4155,6145.8712,0.470066202,0.481739676,-160.51
30504,5/31/2021,H5,S1,,24900.662,25413.887,6279.11,6374.53,535.73,10140.811,10358.395,20067.29105,19645.97961,0.317657724,0.319612976,-217.584
30505,5/31/2021,H5,S1,,16979.561,17502.021,5047.385,5100.857,153.79,7249.099,7437.604,13385.42203,12927.11814,0.381075545,0.39044936,-188.505
30506,5/31/2021,H5,S1,,16113.216,16488,4644.648,4682.676,125.06,7418.933,7603.352,12561.54484,12241.95529,0.372778672,0.379404098,-184.419
30507,5/31/2021,H5,S1,,8434.844,8865.53,2990.325,3062.904,140.27,3886,4049.964,6472.69772,6111.63175,0.473203621,0.489284224,-163.964
30508,5/31/2021,H5,S1,,25813.682,26403.174,5649.349,5701.667,106.47,13994.223,14277.857,20668.49766,20160.62466,0.275862672,0.280216962,-283.634
30509,5/31/2021,H5,S1,,19747.646,20464.582,7711.747,7822.405,133.51,8474.443,8822.924,14642.35179,14050.27592,0.534231462,0.548868011,-348.481
30510,5/31/2021,H5,S1,,31290.393,31696.346,7294.901,7367.301,459.68,13568.121,13771.269,25175.13536,24846.15248,0.292641962,0.293602843,-203.148
30511,5/31/2021,H5,S1,,15260.477,15562.395,4623.086,4681.708,393.77,6904.296,7081.352,11735.63288,11498.42518,0.39893102,0.402062537,-177.056
30512,5/31/2021,H5,S1,,21532.9,22083.969,5587.145,5644.855,221.39,9008.046,9255.802,17333.59347,16860.18441,0.325659824,0.331381014,-247.756
30513,5/31/2021,H5,S1,,31098.539,31710.707,8524.429,8591.238,212.94,12082.223,12365.857,24807.83803,24284.96926,0.346311436,0.351016668,-283.634
30514,5/31/2021,H5,S1,,33666.305,34213.18,7345.203,7350.442,233.22,13459.544,13687.015,27716.91289,27216.03405,0.265196995,0.269885134,-227.471
30515,5/31/2021,H5,S1,,11089.967,11363.289,4779.645,4884.711,152.1,4556.5,4641.755,7892.45872,7691.02015,0.618908654,0.62145787,-85.255
30516,5/31/2021,H5,S1,,17762.564,18231.918,4222.769,4307.287,329.55,7650.543,7850.513,14457.45842,14070.89326,0.297928369,0.300106676,-199.97
30517,5/31/2021,H5,S1,,4938.413,5146.413,4437.212,4476.35,135.2,1921.525,1972.2,2399.2295,2221.60089,1.865744815,1.997303845,-50.675
30518,5/31/2021,H5,S1,,13836.16,14108.494,4920.815,4989.173,136.89,5646.778,5805.358,10361.21429,10155.24023,0.481523966,0.484559192,-158.58
30519,5/31/2021,H5,S1,,14227.151,14701.599,4064.795,4133.938,189.28,6248.223,6435.616,11287.84482,10885.64728,0.366229166,0.373408663,-187.393
30520,5/31/2021,H5,S1,,9321.073,9848.206,3716.632,3838.662,114.92,4121.368,4348.632,6987.47506,6568.19812,0.549363249,0.565852603,-227.264
30522,5/31/2021,H5,S1,,9916.246,10231.015,3875.391,3908.71,116.61,4595.681,4750.116,7256.87666,6989.10938,0.538621529,0.554489963,-154.435
30523,5/31/2021,H5,S1,,35887.473,36390.492,6982.158,7033.507,620.23,14183.02,14367.989,29932.81538,29492.15546,0.23497646,0.236746277,-184.969
30524,5/31/2021,H5,S1,,32340.836,33192.023,7760.517,7804.714,153.79,11837.473,12214.165,26734.83323,25978.64212,0.291930529,0.298726814,-376.692
30525,5/31/2021,H5,S1,,38140.352,38927.539,8353.55,8415.811,187.59,15579.928,15992.559,31428.57296,30752.78418,0.267775791,0.271635568,-412.631
30528,5/31/2021,H5,S1,,26887.266,27540.309,6086.559,6135.515,114.92,10830.279,11113.971,22176.83156,21603.63672,0.276663282,0.281737704,-283.692
30530,5/31/2021,H5,S1,,19402.58,19740.291,6142.474,6196.186,527.28,7765.82,7939.888,14947.7337,14671.56298,0.41452344,0.418665278,-174.068
30531,5/31/2021,H5,S1,,12311.277,12727.831,4015.072,4059.337,140.27,5533.807,5775.879,9478.96538,9131.86551,0.428246843,0.439677084,-242.072
30534,5/31/2021,H5,S1,,12432.518,12794.575,3854.552,3904.494,147.03,5628.701,5789.218,9625.24176,9320.15225,0.405651525,0.413571785,-160.517
30535,5/31/2021,H5,S1,,38131.66,39114.176,8206.677,8226.809,114.92,14930.603,15306.383,31845.75446,30945.30662,0.258332991,0.265199408,-375.78
30538,5/31/2021,H5,S1,,11148.964,11488.399,4013.724,4080.867,520.52,5077.666,5239.617,8330.01226,8056.93374,0.489899279,0.498170164,-161.951
30539,5/31/2021,H5,S1,,30183.266,30652.428,5722.194,5805.707,425.88,11640.766,11860.369,25321.93318,24938.75764,0.22927582,0.229449842,-219.603
30540,5/31/2021,H5,S1,,14890.032,17807.76,3985.188,4815.435,260.26,6255.24,7494.045,13831.7109,11589.38676,0.348144567,0.343865304,-1238.805
30541,5/31/2021,H5,S1,,26698.354,27195,8186.188,8214.012,143.65,10511.329,10696.858,20809.17062,20362.52185,0.394730388,0.402022306,-185.529
30542,5/31/2021,H5,S1,,29685.344,30953.699,6932.171,7116.586,118.3,12233.257,12731.586,24762.90708,23686.97454,0.287388955,0.29265751,-498.329
30543,5/31/2021,H5,S1,,28386.949,28967.107,6638.731,6737.121,365.04,10715.102,10945.282,23316.82929,22832.55219,0.288938128,0.29075729,-230.18
30544,5/31/2021,H5,S1,,38627.633,39725.832,8626.832,8735.053,160.55,14787.306,15246.579,32199.4039,31245.8239,0.27127996,0.27609552,-459.273
30545,5/31/2021,H5,S1,,7620.973,7966.986,2794.904,2871.466,123.37,3344.849,3476.973,5784.48415,5504.15257,0.49640831,0.507780983,-132.124
30546,5/31/2021,H5,S1,,16461.309,16898.982,4479.316,4581.684,197.73,6800.932,6965.171,13147.30699,12795.09444,0.348488402,0.35008073,-164.239
30547,5/31/2021,H5,S1,,19439.238,19546.781,6116.763,6150.061,1651.13,8368.247,8443.136,14683.05283,14607.38668,0.418854381,0.418744512,-74.889
30548,5/31/2021,H5,S1,,39232.914,39668.957,9370.041,9407.708,329.55,15495.59,15735.031,31693.21587,31322.63017,0.296836649,0.299146047,-239.441
30549,5/31/2021,H5,S1,,10129.885,10490.278,3531.869,3615.853,103.09,4358.18,4558.082,7707.84033,7429.94023,0.469113636,0.475356314,-199.902
30550,5/31/2021,H5,S1,,9413.885,9738.861,3410.223,3468.938,219.7,4373.869,4472.677,7050.51523,6775.4317,0.492011986,0.503321877,-98.808
30551,5/31/2021,H5,S1,,17045.863,17454.262,4504.229,4589.498,420.81,7282.599,7447.623,13606.77969,13274.92782,0.337294944,0.339303464,-165.024
30552,5/31/2021,H5,S1,,7048.2,7440.147,2707.105,2760.768,160.55,3263.379,3404.411,5330.10187,4993.39234,0.51795783,0.542137452,-141.032
30553,5/31/2021,H5,S1,,20633.953,20945.059,7013.268,7042.36,145.34,8457.709,8597.825,15579.02145,15309.95625,0.452041229,0.458085437,-140.116
30554,5/31/2021,H5,S1,,18756.631,19711.715,5374.369,5570.238,141.96,8403.381,8845.214,15078.8982,14311.57304,0.369406168,0.375526085,-441.833
30555,5/31/2021,H5,S1,,25005.912,26042.754,4454.86,4676.79,192.66,9783.386,10219.868,21622.28038,20785.99286,0.216294948,0.214320289,-436.482
30556,5/31/2021,H5,S1,,27469.734,27738.867,9138.633,9171.319,317.72,10583.378,10699.383,20845.18516,20615.41669,0.439973017,0.44329121,-116.005
30557,5/31/2021,H5,S1,,21308.785,21503.904,6242.054,6271.346,473.2,9058.768,9156.293,16440.39495,16279.33046,0.381459571,0.38343432,-97.525
30558,5/31/2021,H5,S1,,22285.367,22647.453,5315.464,5398.127,331.24,9529.53,9678.306,17947.56755,17657.56038,0.300772068,0.301030487,-148.776
30559,5/31/2021,H5,S1,,11497.529,11765.049,4362.647,4442.892,172.38,5190.559,5332.676,8397.1078,8199.11988,0.529097888,0.532087232,-142.117
30560,5/31/2021,H5,S1,,22176.059,22706.529,4071.127,4364.48,172.38,9224.432,9420.628,18603.43528,18265.71961,0.234606132,0.222883472,-196.196
30561,5/31/2021,H5,S1,,13742.183,14056.005,3358.264,3425.157,332.93,5916.183,6072.462,11086.90401,10838.22831,0.308937193,0.309853595,-156.279
30562,5/31/2021,H5,S1,,24141.531,24446.551,5832.211,5885.05,368.42,9696.537,9850.06,19455.9631,19208.11714,0.302480528,0.303632624,-153.523
30563,5/31/2021,H5,S1,,12458.98,12732.777,4035.884,4073.229,508.69,5644.103,5770.641,9477.54384,9247.58191,0.429776857,0.436425872,-126.538
30564,5/31/2021,H5,S1,,23286.871,23883.928,6224.9,6294.243,118.3,10255.672,10501.5,18552.69421,18039.09632,0.339263016,0.345078262,-245.828
30565,5/31/2021,H5,S1,,17221.557,17580.148,5122.942,5174.123,206.18,7549.435,7719.713,13371.11734,13072.00509,0.38696265,0.391901775,-170.278
30566,5/31/2021,H5,S1,,12315.53,12286.228,3793.409,3769.939,111.54,5470.333,5454.939,9251.72192,9265.65996,0.407485118,0.40940516,15.394
30567,5/31/2021,H5,S1,,36888.402,37498.508,6273.866,6261.418,113.23,12440.97,12720.896,31762.98622,31199.46872,0.197129387,0.201088873,-279.926
30568,5/31/2021,H5,S1,,17981.426,18330.908,5601.414,5717.149,147.03,7220.414,7390.368,13896.64911,13640.79792,0.411404861,0.410636829,-169.954
30569,5/31/2021,H5,S1,,11432.024,11544.272,3043.421,3112.091,204.49,4958.099,4989.215,8946.91292,8876.97206,0.347839643,0.342844495,-31.116
30570,5/31/2021,H5,S1,,4826.377,5115.841,3175.261,3232.942,116.61,1154.406,1255.899,3163.76093,2924.15153,1.021866719,1.085874301,-101.493
30571,5/31/2021,H5,S1,,24370.703,24582.244,6180.732,6191.208,283.92,10320.696,10454.779,19314.49575,19133.9828,0.320547224,0.323023809,-134.083
30572,5/31/2021,H5,S1,,34505.828,35104.387,4702.697,4743.164,206.18,10604.5,10845.672,30529.8324,29998.54359,0.155361613,0.156764177,-241.172
30573,5/31/2021,H5,S1,,13108.391,13388.484,3796.281,3870.922,108.16,5855.172,5951.266,10206.1548,9983.87939,0.379273299,0.380241072,-96.094
30574,5/31/2021,H5,S1,,7440.95,7621.72,2488.12,2513.86,169,3286.55,3347.05,5653.4347,5497.8019,0.444660659,0.452566325,-60.5
30575,5/31/2021,H5,S1,,23756.055,24346.598,5627.444,5756.986,121.68,9553.098,9829.431,19427.80353,18958.42106,0.296327168,0.296830837,-276.333
30576,5/31/2021,H5,S1,,17358.562,17855.17,4807.817,4902.98,258.57,7199.935,7382.824,13853.85404,13442.43134,0.353907294,0.357659777,-182.889
30577,5/31/2021,H5,S1,,10304.6,10764.416,3373.637,3489.955,414.05,4660.931,4859.016,7991.52681,7630.9955,0.436706913,0.442096578,-198.085
30578,5/31/2021,H5,S1,,9778.078,10155.74,3221.169,3300.974,130.13,4521.701,4683.727,7516.31565,7211.73524,0.439174478,0.44665658,-162.026
30579,5/31/2021,H5,S1,,17967.062,18267.412,5665.85,5724.712,135.2,7449.35,7588.587,13791.48311,13548.785,0.415090383,0.418181409,-139.237
30581,5/31/2021,H5,S1,,19023.918,19370.668,4688.186,4744.78,392.08,7507.526,7664.629,15399.65509,15112.74948,0.308109498,0.310213969,-157.103
30582,5/31/2021,H5,S1,,10613.63,10871.137,3299.058,3352.877,260.26,4539.773,4656.344,8209.40683,8002.57239,0.408418911,0.412249692,-116.571
30583,5/31/2021,H5,S1,,30283.625,30075.65,7842.276,7790.706,275.47,11413.35,11400.104,23780.55606,23958.68222,0.327608235,0.327325014,13.246
30585,5/31/2021,H5,S1,,7487.413,7904.6,2761.075,2844.4,135.2,3535.438,3678.25,5698.2005,5352.31003,0.499175134,0.515866044,-142.812
30586,5/31/2021,H5,S1,,11926.409,12286.841,3898.727,3960.841,148.72,5435.909,5583.443,9126.7411,8827.26098,0.433981961,0.44166894,-147.534
30587,5/31/2021,H5,S1,,25012.23,25699.871,5837.872,5909.808,131.82,10207.372,10475.282,20577.36918,19978.75716,0.287199396,0.292203962,-267.91
30588,5/31/2021,H5,S1,,39589.863,39728.43,8819.187,8855.372,2418.39,15717.195,15776.696,32037.5106,31929.42684,0.27640637,0.276208748,-59.501
30589,5/31/2021,H5,S1,,8294.919,8636.5,2846.823,2897.323,104.78,3624.323,3738.226,6390.65587,6097.48144,0.453368646,0.466885062,-113.903
30590,5/31/2021,H5,S1,,11034.891,11480.681,3307.723,3399.428,201.11,5159.168,5359.328,8660.71184,8301.55589,0.392511385,0.398446152,-200.16
30591,5/31/2021,H5,S1,,20096.486,20198.348,3923.375,3968.291,703.04,7605.248,7669.825,16637.88702,16572.10013,0.238509313,0.236745794,-64.577
30592,5/31/2021,H5,S1,,34434.992,34875.617,7752.07,7813.21,434.33,13058.568,13296.354,28208.30844,27845.26698,0.276982578,0.278398121,-237.786
30594,5/31/2021,H5,S1,,10550.495,10935.063,3515.496,3584.306,187.59,4779.234,4943.433,8096.12855,7779.22766,0.442718514,0.451908101,-164.199
30595,5/31/2021,H5,S1,,17906.725,18209.617,4909.667,4979.284,172.38,7302.579,7422.069,14160.40337,13917.11148,0.351634333,0.352779167,-119.49
30596,5/31/2021,H5,S1,,35210.547,35811.93,6223.035,6303.912,190.97,13147.23,13395.098,29925.78802,29414.36475,0.210651495,0.211564487,-247.868
30598,5/31/2021,H5,S1,,19218.701,19521.607,4497.835,4574.732,163.93,8117.165,8256.062,15528.34726,15292.5871,0.29460521,0.294118645,-138.897
30599,5/31/2021,H5,S1,,12088.093,12352.528,4089.843,4148.843,236.6,5366.343,5496.957,9109.21938,8900.87104,0.455455383,0.459487951,-130.614
30600,5/31/2021,H5,S1,,14703.853,15108.41,4662.672,4695.541,103.09,6548.442,6725.017,11342.02004,10988.43286,0.413995125,0.424325476,-176.575
30601,5/31/2021,H5,S1,,4436.188,4523.229,3378.1,3416.8,287.3,1534.559,1578.694,2412.37314,2354.22879,1.416364634,1.434907267,-44.135
30602,5/31/2021,H5,S1,,12767.639,13030.691,4006,4039.745,158.86,5463.575,5614.298,9822.90953,9606.37975,0.411257478,0.417014537,-150.723
30603,5/31/2021,H5,S1,,14523.05,14952.197,4209.086,4331.296,136.89,6203.58,6411.556,11438.41448,11113.55422,0.378662271,0.378734464,-207.976
30604,5/31/2021,H5,S1,,35986.02,36163.234,7554.221,7603.979,880.49,15087.805,15249.562,29235.70835,29115.59992,0.260092176,0.259456134,-161.757
30605,5/31/2021,H5,S1,,32496.262,32643.639,6902.127,6926.953,1617.33,13303.181,13405.789,26425.254,26310.5303,0.262133828,0.262333253,-102.608
30606,5/31/2021,H5,S1,,25877.619,26375.561,4778.969,4855.629,537.42,11390.173,11604.66,21597.19223,21180.63256,0.224826864,0.225629192,-214.487
30607,5/31/2021,H5,S1,,13473.512,13781.896,2832.14,2893.651,145.34,5188.814,5307.035,11239.92432,10986.60314,0.257443993,0.257781224,-118.221
30608,5/31/2021,H5,S1,,11842.544,12142.055,4365.532,4442.784,556.01,4823.875,4938.86,8848.99608,8612.27579,0.502066445,0.506896447,-114.985
30611,5/31/2021,H5,S1,,7962.818,8293.228,2865.682,2925.424,111.54,3603.136,3700.106,6039.73314,5759.4107,0.484363122,0.497565142,-96.97
30612,5/31/2021,H5,S1,,10873.356,11147.74,3374.026,3420.409,577.98,4497.477,4623.456,8456.46659,8230.60159,0.404472597,0.409936742,-125.979
30613,5/31/2021,H5,S1,,18653.098,19102.08,4746.613,4863.032,104.78,7646.113,7834.355,15036.14559,14684.63164,0.32342278,0.323236777,-188.242
30615,5/31/2021,H5,S1,,32509.994,32162.809,15180.718,15025.75,263.64,8809.525,8729.686,22540.52116,22790.40371,0.666610585,0.66610132,79.839
30616,5/31/2021,H5,S1,,8888.147,9220.229,2556.016,2638.934,103.09,3882.885,3994.59,7062.62188,6795.71037,0.373647924,0.376121974,-111.705
30617,5/31/2021,H5,S1,,9934.161,10165.817,3625.299,3672.238,610.09,4206.011,4313.997,7399.87143,7213.61044,0.496257001,0.502563734,-107.986
30618,5/31/2021,H5,S1,,19638.143,19993.174,5202.333,5256.92,106.47,8196.048,8346.238,15621.22118,15323.65739,0.336524267,0.339496823,-150.19
30619,5/31/2021,H5,S1,,26848.723,27229.312,6771.289,6805.868,140.27,11137.711,11292.313,21476.66249,21143.77474,0.31689598,0.32024977,-154.602
