Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
78,1.13197655E-02,3.27199399E-02,-2.37074221E-05,-6.62962848E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0079.tif
79,1.13113402E-02,3.26952003E-02,-3.21327369E-05,-9.10299132E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0080.tif
80,1.13086406E-02,3.26838680E-02,-3.48323136E-05,-1.02363359E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0081.tif
81,1.13067039E-02,3.26748304E-02,-3.67690693E-05,-1.11403577E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0082.tif
82,1.13292723E-02,3.27524953E-02,-1.42006651E-05,-3.37409765E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0083.tif
83,1.13150274E-02,3.27049382E-02,-2.84456077E-05,-8.12949656E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0084.tif
84,1.13210208E-02,3.27268057E-02,-2.24521064E-05,-5.94254670E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0085.tif
85,1.13102242E-02,3.26843373E-02,-3.32487616E-05,-1.01894148E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0086.tif
86,1.13223766E-02,3.27190012E-02,-2.10963786E-05,-6.72316964E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0087.tif
87,1.13069728E-02,3.26820761E-02,-3.65001329E-05,-1.04159612E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0088.tif
